-4.156210273504257202e-02,-6.649935990571975708e-02,4.790000319480895996e-01
-4.138856381177902222e-02,-6.415227800607681274e-02,4.770000278949737549e-01
-3.931913524866104126e-02,-6.415227800607681274e-02,4.770000278949737549e-01
-5.782251060009002686e-02,-6.195269152522087097e-02,4.760000109672546387e-01
-4.121502861380577087e-02,-6.182254105806350708e-02,4.750000238418579102e-01
-3.923670575022697449e-02,-6.195269152522087097e-02,4.760000109672546387e-01
-3.826489672064781189e-02,-6.377483159303665161e-02,4.900000095367431641e-01
-3.636033087968826294e-02,-6.416529417037963867e-02,4.930000305175781250e-01
-5.770103633403778076e-02,-5.976178869605064392e-02,4.750000238418579102e-01
-4.112825915217399597e-02,-5.963597819209098816e-02,4.740000367164611816e-01
-3.907184675335884094e-02,-5.963597819209098816e-02,4.740000367164611816e-01
-3.779634833335876465e-02,-6.089411675930023193e-02,4.840000271797180176e-01
-3.606531769037246704e-02,-6.152318790555000305e-02,4.890000224113464355e-01
-3.415207192301750183e-02,-6.190063059329986572e-02,4.920000135898590088e-01
-3.234294801950454712e-02,-6.252970546483993530e-02,4.970000088214874268e-01
-6.139737740159034729e-02,-5.928022414445877075e-02,4.880000352859497070e-01
-5.867284163832664490e-02,-5.867284163832664490e-02,4.830000102519989014e-01
-4.104148969054222107e-02,-5.745808407664299011e-02,4.730000197887420654e-01
-3.907184675335884094e-02,-5.757956206798553467e-02,4.740000367164611816e-01
-3.764016553759574890e-02,-5.855136737227439880e-02,4.820000231266021729e-01
-3.577030450105667114e-02,-5.891579389572143555e-02,4.850000143051147461e-01
-3.394382819533348083e-02,-5.940169841051101685e-02,4.890000224113464355e-01
-3.195249289274215698e-02,-5.964465066790580750e-02,4.910000264644622803e-01
-3.018675185739994049e-02,-6.037350371479988098e-02,4.970000088214874268e-01
-6.351453065872192383e-02,-5.716307461261749268e-02,4.880000352859497070e-01
-6.101993098855018616e-02,-5.681166052818298340e-02,4.850000143051147461e-01
-5.842989310622215271e-02,-5.634311214089393616e-02,4.810000360012054443e-01
-3.923670575022697449e-02,-5.575742200016975403e-02,4.760000109672546387e-01
-3.756207600235939026e-02,-5.634311214089393616e-02,4.810000360012054443e-01
-3.562279790639877319e-02,-5.657738447189331055e-02,4.830000102519989014e-01
-3.373558446764945984e-02,-5.692879855632781982e-02,4.860000312328338623e-01
-3.182233870029449463e-02,-5.728020891547203064e-02,4.890000224113464355e-01
-2.988306246697902679e-02,-5.763162299990653992e-02,4.920000135898590088e-01
-2.814335562288761139e-02,-5.845158547163009644e-02,4.990000128746032715e-01
-6.590065360069274902e-02,-5.527151748538017273e-02,4.900000095367431641e-01
-6.325422227382659912e-02,-5.482032522559165955e-02,4.860000312328338623e-01
-6.076830253005027771e-02,-5.448192730545997620e-02,4.830000102519989014e-01
-5.830841511487960815e-02,-5.414352938532829285e-02,4.800000190734863281e-01
-5.610883608460426331e-02,-5.403073132038116455e-02,4.790000319480895996e-01
-3.948399797081947327e-02,-5.403073132038116455e-02,4.790000319480895996e-01
-3.748398274183273315e-02,-5.414352938532829285e-02,4.800000190734863281e-01
-3.554904460906982422e-02,-5.436912924051284790e-02,4.820000231266021729e-01
-3.366616740822792053e-02,-5.470752343535423279e-02,4.850000143051147461e-01
-3.169218450784683228e-02,-5.493312329053878784e-02,4.870000183582305908e-01
-2.976158633828163147e-02,-5.527151748538017273e-02,4.900000095367431641e-01
-2.786135859787464142e-02,-5.572271719574928284e-02,4.940000176429748535e-01
-6.549718230962753296e-02,-5.282030999660491943e-02,4.870000183582305908e-01
-6.312406808137893677e-02,-5.260339006781578064e-02,4.850000143051147461e-01
-6.064248830080032349e-02,-5.227800831198692322e-02,4.820000231266021729e-01
-5.830841511487960815e-02,-5.206108465790748596e-02,4.800000190734863281e-01
-5.599169805645942688e-02,-5.184416472911834717e-02,4.780000150203704834e-01
-3.940156474709510803e-02,-5.184416472911834717e-02,4.780000150203704834e-01
-3.748398274183273315e-02,-5.206108465790748596e-02,4.800000190734863281e-01
-3.554904460906982422e-02,-5.227800831198692322e-02,4.820000231266021729e-01
-3.359675407409667969e-02,-5.249492824077606201e-02,4.840000271797180176e-01
-3.162711113691329956e-02,-5.271185189485549927e-02,4.860000312328338623e-01
-2.964011207222938538e-02,-5.292877182364463806e-02,4.880000352859497070e-01
-2.769215963780879974e-02,-5.325415357947349548e-02,4.910000264644622803e-01
-2.592642046511173248e-02,-5.401337891817092896e-02,4.980000257492065430e-01
-6.802648305892944336e-02,-5.101986229419708252e-02,4.900000095367431641e-01
-6.536269932985305786e-02,-5.060337856411933899e-02,4.860000312328338623e-01
-6.299391388893127441e-02,-5.039513111114501953e-02,4.840000271797180176e-01
-6.064248830080032349e-02,-5.018688738346099854e-02,4.820000231266021729e-01
-5.830841511487960815e-02,-4.997864365577697754e-02,4.800000190734863281e-01
-5.599169805645942688e-02,-4.977039992809295654e-02,4.780000150203704834e-01
-3.940156474709510803e-02,-4.977039992809295654e-02,4.780000150203704834e-01
-3.748398274183273315e-02,-4.997864365577697754e-02,4.800000190734863281e-01
-3.554904460906982422e-02,-5.018688738346099854e-02,4.820000231266021729e-01
-3.352734073996543884e-02,-5.029100924730300903e-02,4.830000102519989014e-01
-3.156203404068946838e-02,-5.049925297498703003e-02,4.850000143051147461e-01
-2.964011207222938538e-02,-5.081162229180335999e-02,4.880000352859497070e-01
-2.769215963780879974e-02,-5.112398788332939148e-02,4.910000264644622803e-01
-2.577023766934871674e-02,-5.154047533869743347e-02,4.950000345706939697e-01
-6.774882972240447998e-02,-4.869447275996208191e-02,4.880000352859497070e-01
-6.522820144891738892e-02,-4.839511960744857788e-02,4.850000143051147461e-01
-6.286375969648361206e-02,-4.819554835557937622e-02,4.830000102519989014e-01
-6.051667779684066772e-02,-4.799598455429077148e-02,4.810000360012054443e-01
-5.830841511487960815e-02,-4.789619892835617065e-02,4.800000190734863281e-01
-5.610883608460426331e-02,-4.779641702771186829e-02,4.790000319480895996e-01
-3.948399797081947327e-02,-4.779641702771186829e-02,4.790000319480895996e-01
-3.748398274183273315e-02,-4.789619892835617065e-02,4.800000190734863281e-01
-3.554904460906982422e-02,-4.809576645493507385e-02,4.820000231266021729e-01
-3.359675407409667969e-02,-4.829533398151397705e-02,4.840000271797180176e-01
-3.162711113691329956e-02,-4.849490150809288025e-02,4.860000312328338623e-01
-2.970084920525550842e-02,-4.879425466060638428e-02,4.890000224113464355e-01
-2.774855867028236389e-02,-4.909360408782958984e-02,4.920000135898590088e-01
-2.577023766934871674e-02,-4.939295724034309387e-02,4.950000345706939697e-01
-6.774882972240447998e-02,-4.657731950283050537e-02,4.880000352859497070e-01
-6.522820144891738892e-02,-4.629098251461982727e-02,4.850000143051147461e-01
-6.286375969648361206e-02,-4.610009118914604187e-02,4.830000102519989014e-01
-6.051667779684066772e-02,-4.590920358896255493e-02,4.810000360012054443e-01
-5.830841511487960815e-02,-4.581375792622566223e-02,4.800000190734863281e-01
-5.610883608460426331e-02,-4.571831226348876953e-02,4.790000319480895996e-01
-3.948399797081947327e-02,-4.571831226348876953e-02,4.790000319480895996e-01
-3.756207600235939026e-02,-4.590920358896255493e-02,4.810000360012054443e-01
-3.569655120372772217e-02,-4.619553685188293457e-02,4.840000271797180176e-01
-3.380499780178070068e-02,-4.648187384009361267e-02,4.870000183582305908e-01
-3.182233870029449463e-02,-4.667276516556739807e-02,4.890000224113464355e-01
-2.988306246697902679e-02,-4.695909842848777771e-02,4.920000135898590088e-01
-2.786135859787464142e-02,-4.714998975396156311e-02,4.940000176429748535e-01
-2.587435953319072723e-02,-4.743632674217224121e-02,4.970000088214874268e-01
-7.058181613683700562e-02,-4.491570219397544861e-02,4.930000305175781250e-01
